代號,名稱,年度,季別,出表日期,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
1454,台富,111,Q3,114/10/29,45083.0,1405697.0,1237946.0,0.37
1454,台富,111,Q2,114/10/29,22645.0,951470.0,838353.0,0.19
1455,集盛,111,Q4,114/10/29,-281794.0,9301445.0,9087845.0,-0.53
1455,集盛,111,Q1,114/10/29,80494.0,2821857.0,2564075.0,0.15
1455,集盛,111,Q2,114/10/29,46677.0,5375416.0,4908283.0,0.09
1455,集盛,111,Q3,114/10/29,-177794.0,7525083.0,7171842.0,-0.33
1456,怡華,111,Q4,114/10/29,-75463.0,617250.0,442848.0,-0.81
1456,怡華,111,Q2,114/10/29,-73780.0,347938.0,257082.0,-0.79
1456,怡華,111,Q1,114/10/29,-39948.0,117236.0,84606.0,-0.43
1456,怡華,111,Q3,114/10/29,-101826.0,481753.0,351598.0,-1.09
1457,宜進,111,Q4,114/10/29,1013957.0,4335382.0,3762208.0,4.55
1457,宜進,111,Q2,114/10/29,967188.0,2379204.0,2019209.0,4.34
1457,宜進,111,Q3,114/10/29,1002567.0,3399012.0,2926224.0,4.49
1457,宜進,111,Q1,114/10/29,962547.0,1202593.0,1027139.0,4.31
1459,聯發,111,Q4,114/10/29,-443367.0,1957172.0,1925948.0,-1.4
1459,聯發,111,Q3,114/10/29,-461714.0,1600585.0,1544507.0,-1.45
1459,聯發,111,Q2,114/10/29,-240181.0,1196764.0,1115398.0,-0.76
1459,聯發,111,Q1,114/10/29,86036.0,596850.0,545471.0,0.27
1460,宏遠,111,Q1,114/10/29,-373700.0,2634229.0,2140388.0,-0.55
1460,宏遠,111,Q2,114/10/29,-332646.0,4941933.0,4055887.0,-0.49
1460,宏遠,111,Q4,114/10/29,21844.0,9807785.0,8115340.0,0.03
1460,宏遠,111,Q3,114/10/29,-366874.0,7608489.0,6294033.0,-0.54
1463,強盛新,111,Q4,114/10/29,68684.0,495932.0,419379.0,0.42
1463,強盛新,111,Q1,114/10/29,5055.0,134789.0,109114.0,0.03
1463,強盛新,111,Q3,114/10/29,13883.0,376846.0,317257.0,0.08
1463,強盛新,111,Q2,114/10/29,-32678.0,252529.0,211185.0,-0.2
1464,得力,111,Q3,114/10/29,383969.0,9295536.0,8088489.0,1.0
1464,得力,111,Q1,114/10/29,117050.0,3015365.0,2629739.0,0.3
1464,得力,111,Q2,114/10/29,212612.0,6219997.0,5443589.0,0.55
1464,得力,111,Q4,114/10/29,367058.0,12277001.0,10494287.0,0.95
1465,偉全,111,Q2,114/10/29,,248612.0,218716.0,0.47
1465,偉全,111,Q4,114/10/29,,611734.0,527470.0,0.93
1465,偉全,111,Q3,114/10/29,,412367.0,360748.0,1.07
1465,偉全,111,Q1,114/10/29,,130260.0,120819.0,0.15
1466,聚隆,111,Q4,114/10/29,-66744.0,2785426.0,2614571.0,-0.6
1466,聚隆,111,Q2,114/10/29,46711.0,1531852.0,1348134.0,0.42
1466,聚隆,111,Q3,114/10/29,2131.0,2194875.0,2026972.0,0.02
1466,聚隆,111,Q1,114/10/29,43904.0,809419.0,680625.0,0.39
1467,南緯,111,Q2,114/10/29,29279.0,3254379.0,2557831.0,0.13
1467,南緯,111,Q4,114/10/29,-38383.0,6129220.0,4828337.0,-0.16
1467,南緯,111,Q3,114/10/29,30396.0,4839728.0,3818002.0,0.13
1467,南緯,111,Q1,114/10/29,658.0,1679635.0,1337295.0,0.0
1468,昶和,111,Q3,114/10/29,153298.0,1048764.0,940904.0,0.96
1468,昶和,111,Q4,114/10/29,37030.0,1412468.0,1394289.0,0.23
1468,昶和,111,Q2,114/10/29,48719.0,626156.0,577790.0,0.3
1468,昶和,111,Q1,114/10/29,14995.0,318401.0,277133.0,0.09
1470,大統新創,111,Q1,114/10/29,26886.0,299924.0,226484.0,0.31
1470,大統新創,111,Q4,114/10/29,32843.0,845152.0,670834.0,0.38
1470,大統新創,111,Q2,114/10/29,20827.0,509230.0,388928.0,0.24
1470,大統新創,111,Q3,114/10/29,33433.0,735598.0,569760.0,0.39
1471,首利,111,Q1,114/10/29,6846.0,54136.0,53473.0,0.05
1471,首利,111,Q4,114/10/29,-157283.0,237989.0,240544.0,-1.05
1471,首利,111,Q2,114/10/29,-108966.0,128994.0,138382.0,-0.72
1471,首利,111,Q3,114/10/29,-128328.0,173624.0,182404.0,-0.85
1472,三洋實業,111,Q1,114/10/29,1848.0,202892.0,168030.0,0.07
1472,三洋實業,111,Q2,114/10/29,9785.0,456637.0,388611.0,0.39
1472,三洋實業,111,Q3,114/10/29,-1721.0,683370.0,620358.0,-0.07
1472,三洋實業,111,Q4,114/10/29,3717.0,1169012.0,1060821.0,0.15
1473,台南,111,Q3,114/10/29,261920.0,5892449.0,4956383.0,1.79
1473,台南,111,Q4,114/10/29,301032.0,7529845.0,6310580.0,2.06
1473,台南,111,Q1,114/10/29,112683.0,2323687.0,1946907.0,0.77
1473,台南,111,Q2,114/10/29,172045.0,4006534.0,3362468.0,1.18
1474,弘裕,111,Q1,114/10/29,33621.0,888242.0,774170.0,0.26
1474,弘裕,111,Q3,114/10/29,83590.0,2500584.0,2169541.0,0.64
1474,弘裕,111,Q2,114/10/29,57572.0,1709047.0,1473324.0,0.44
1474,弘裕,111,Q4,114/10/29,77429.0,3189020.0,2782976.0,0.6
1475,業旺,111,Q3,114/10/29,270003.0,859191.0,643088.0,10.38
1475,業旺,111,Q2,114/10/29,158246.0,565108.0,424073.0,6.08
1475,業旺,111,Q1,114/10/29,68347.0,266888.0,205643.0,2.63
1475,業旺,111,Q4,114/10/29,307487.0,1195744.0,896416.0,11.82
1476,儒鴻,111,Q2,114/10/29,3828307.0,21393193.0,15532026.0,13.95
1476,儒鴻,111,Q4,114/10/29,6790348.0,39736173.0,28670846.0,24.75
1476,儒鴻,111,Q3,114/10/29,5998197.0,32105868.0,23138537.0,21.86
1476,儒鴻,111,Q1,114/10/29,1790613.0,10177999.0,7454834.0,6.53
1477,聚陽,111,Q3,114/10/29,2737284.0,24719886.0,18600628.0,11.32
1477,聚陽,111,Q4,114/10/29,3514605.0,32082917.0,23826844.0,14.53
1477,聚陽,111,Q2,114/10/29,1627327.0,15312548.0,11396535.0,6.73
1477,聚陽,111,Q1,114/10/29,893306.0,7971528.0,5893980.0,3.69
1503,士電,111,Q4,114/10/29,2009900.0,30757777.0,25517225.0,3.86
1503,士電,111,Q3,114/10/29,1743383.0,22782143.0,18712935.0,3.35
1503,士電,111,Q1,114/10/29,719673.0,7740200.0,6260125.0,1.38
1503,士電,111,Q2,114/10/29,1177924.0,15351558.0,12602090.0,2.26
1504,東元,111,Q4,114/10/29,3457667.0,58315216.0,45129917.0,1.64
1504,東元,111,Q1,114/10/29,348439.0,13897288.0,10853308.0,0.17
1504,東元,111,Q3,114/10/29,2452210.0,43257027.0,33532450.0,1.16
1504,東元,111,Q2,114/10/29,1369116.0,28440873.0,22056413.0,0.65
1506,正道,111,Q4,114/10/29,95215.0,1141618.0,939000.0,0.43
1506,正道,111,Q3,114/10/29,73074.0,858544.0,719288.0,0.32
1506,正道,111,Q1,114/10/29,11032.0,283446.0,233636.0,0.06
1506,正道,111,Q2,114/10/29,28918.0,592274.0,484527.0,0.13
1512,瑞利,111,Q1,114/10/29,-48006.0,158443.0,160443.0,-0.19
1512,瑞利,111,Q3,114/10/29,-134588.0,471151.0,468783.0,-0.53
1512,瑞利,111,Q2,114/10/29,-125562.0,327086.0,331630.0,-0.5
1512,瑞利,111,Q4,114/10/29,-184642.0,775474.0,728429.0,-1.98
1513,中興電,111,Q4,114/10/29,2434238.0,18546885.0,13802437.0,5.21
1513,中興電,111,Q2,114/10/29,1134652.0,9114105.0,6668978.0,2.43
1513,中興電,111,Q3,114/10/29,1683028.0,13747822.0,10073213.0,3.6
1513,中興電,111,Q1,114/10/29,560973.0,4739274.0,3458163.0,1.2
1514,亞力,111,Q2,114/10/29,276742.0,3466207.0,2871382.0,1.23
1514,亞力,111,Q3,114/10/29,403009.0,5253730.0,4362424.0,1.7
1514,亞力,111,Q4,114/10/29,508831.0,7709152.0,6418988.0,2.15
1514,亞力,111,Q1,114/10/29,127513.0,1493532.0,1202353.0,0.57
1515,力山,111,Q4,114/10/29,-298921.0,4549308.0,4394448.0,-1.65
1515,力山,111,Q2,114/10/29,-139437.0,2579091.0,2471307.0,-0.77
1515,力山,111,Q3,114/10/29,-182584.0,3652335.0,3514222.0,-1.01
1515,力山,111,Q1,114/10/29,-51295.0,1634845.0,1549979.0,-0.28
1516,川飛,111,Q3,114/10/29,,1171319.0,1113372.0,1.03
1516,川飛,111,Q1,114/10/29,,537926.0,512157.0,0.5
1516,川飛,111,Q2,114/10/29,,754211.0,717951.0,0.62
1516,川飛,111,Q4,114/10/29,,1502111.0,1426925.0,1.36
1517,利奇,111,Q1,114/10/29,156771.0,1221924.0,974406.0,0.7
1517,利奇,111,Q2,114/10/29,290831.0,2572026.0,2054494.0,1.3
1517,利奇,111,Q4,114/10/29,568713.0,5084564.0,4079617.0,2.55
1517,利奇,111,Q3,114/10/29,528582.0,4125189.0,3279207.0,2.37
1519,華城,111,Q3,114/10/29,360685.0,5085238.0,3942671.0,1.38
1519,華城,111,Q2,114/10/29,225248.0,3440482.0,2724232.0,0.86
1519,華城,111,Q4,114/10/29,838249.0,7750727.0,6163119.0,3.21
1519,華城,111,Q1,114/10/29,-7432.0,1395393.0,1165124.0,-0.03
1521,大億,111,Q4,114/10/29,88824.0,4746405.0,4151023.0,1.17
1521,大億,111,Q3,114/10/29,97953.0,3575056.0,3114844.0,1.28
1521,大億,111,Q1,114/10/29,20595.0,1227615.0,1072050.0,0.27
1521,大億,111,Q2,114/10/29,42908.0,2397377.0,2086163.0,0.56
1522,堤維西,111,Q1,114/10/29,274915.0,4607284.0,3674134.0,0.88
1522,堤維西,111,Q4,114/10/29,932533.0,19207226.0,15023323.0,2.91
1522,堤維西,111,Q2,114/10/29,498688.0,9612787.0,7605624.0,1.52
1522,堤維西,111,Q3,114/10/29,796601.0,14281750.0,11316561.0,2.48
1524,耿鼎,111,Q1,114/10/29,57976.0,543184.0,439375.0,0.35
1524,耿鼎,111,Q2,114/10/29,172149.0,1231254.0,967026.0,1.04
1524,耿鼎,111,Q3,114/10/29,288995.0,1800349.0,1406514.0,1.75
1524,耿鼎,111,Q4,114/10/29,336445.0,2439452.0,1883014.0,2.04
1525,江申,111,Q4,114/10/29,269818.0,1500265.0,1352764.0,3.68
1525,江申,111,Q3,114/10/29,222419.0,1084187.0,980181.0,3.03
1525,江申,111,Q1,114/10/29,60704.0,304240.0,276700.0,0.83
1525,江申,111,Q2,114/10/29,127499.0,665986.0,601455.0,1.74
1526,日馳,111,Q3,114/10/29,317358.0,1718433.0,1108781.0,5.29
1526,日馳,111,Q4,114/10/29,386604.0,2197117.0,1439286.0,6.44
1526,日馳,111,Q2,114/10/29,209171.0,1123037.0,725277.0,3.49
1526,日馳,111,Q1,114/10/29,91100.0,512552.0,361177.0,1.52
1527,鑽全,111,Q2,114/10/29,,2301222.0,1694119.0,3.0
1527,鑽全,111,Q3,114/10/29,,3211773.0,2333267.0,4.82
1527,鑽全,111,Q1,114/10/29,,1174443.0,869182.0,1.49
1527,鑽全,111,Q4,114/10/29,,3918677.0,2819216.0,5.36
1528,恩德,111,Q2,114/10/29,85304.0,1844009.0,1299739.0,0.45
1528,恩德,111,Q4,114/10/29,155667.0,3789118.0,2667473.0,0.81
1528,恩德,111,Q3,114/10/29,139854.0,2690629.0,1900149.0,0.73
1528,恩德,111,Q1,114/10/29,18119.0,801180.0,573160.0,0.09
1529,樂事綠能,111,Q2,114/10/29,20760.0,114203.0,55577.0,0.15
1529,樂事綠能,111,Q4,114/10/29,45080.0,281520.0,161798.0,0.31
1529,樂事綠能,111,Q3,114/10/29,37345.0,202152.0,109684.0,0.26
1529,樂事綠能,111,Q1,114/10/29,438.0,43321.0,27243.0,0.0
1530,亞崴,111,Q3,114/10/29,326813.0,2432857.0,1923246.0,3.38
1530,亞崴,111,Q2,114/10/29,180680.0,1371482.0,1083439.0,1.87
1530,亞崴,111,Q1,114/10/29,62491.0,625412.0,516303.0,0.65
1530,亞崴,111,Q4,114/10/29,354143.0,3100517.0,2432617.0,3.67
1531,高林股,111,Q1,114/10/29,61137.0,763377.0,628774.0,0.34
1531,高林股,111,Q3,114/10/29,206249.0,2031273.0,1658858.0,1.13
1531,高林股,111,Q2,114/10/29,140677.0,1457698.0,1192512.0,0.77
1531,高林股,111,Q4,114/10/29,186461.0,2471056.0,2026501.0,1.02
1532,勤美,111,Q4,114/10/29,805125.0,14630178.0,11337623.0,2.14
1532,勤美,111,Q2,114/10/29,438713.0,7635925.0,5980279.0,1.17
1532,勤美,111,Q3,114/10/29,633918.0,11118831.0,8698591.0,1.69
1532,勤美,111,Q1,114/10/29,346281.0,4595532.0,3491583.0,0.92
1533,車王電,111,Q1,114/10/29,19011.0,753822.0,541585.0,0.19
1533,車王電,111,Q2,114/10/29,48615.0,1535829.0,1101694.0,0.49
1533,車王電,111,Q3,114/10/29,69905.0,2433084.0,1762250.0,0.71
1533,車王電,111,Q4,114/10/29,39170.0,3365416.0,2489277.0,0.4
1535,中宇,111,Q1,114/10/29,107413.0,2093624.0,1882810.0,0.87
1535,中宇,111,Q2,114/10/29,311929.0,4159933.0,3775526.0,2.52
1535,中宇,111,Q3,114/10/29,440307.0,6364029.0,5787212.0,3.56
1535,中宇,111,Q4,114/10/29,520519.0,8844053.0,8031190.0,4.21
1536,和大,111,Q4,114/10/29,623958.0,7339165.0,5643604.0,2.23
1536,和大,111,Q3,114/10/29,539283.0,5533994.0,4235343.0,1.93
1536,和大,111,Q2,114/10/29,213150.0,3515156.0,2754580.0,0.76
1536,和大,111,Q1,114/10/29,27114.0,1584839.0,1297278.0,0.1
1537,廣隆,111,Q2,114/10/29,523223.0,3694952.0,2844371.0,6.39
1537,廣隆,111,Q3,114/10/29,776383.0,5734824.0,4498937.0,9.48
1537,廣隆,111,Q1,114/10/29,258324.0,1669845.0,1257788.0,3.16
1537,廣隆,111,Q4,114/10/29,881575.0,7318728.0,5793008.0,10.77
1538,正峰,111,Q1,114/10/29,-30513.0,61374.0,49665.0,-1.16
1538,正峰,111,Q4,114/10/29,-27498.0,285107.0,242520.0,-0.88
1538,正峰,111,Q2,114/10/29,-21841.0,116890.0,96884.0,-0.77
1538,正峰,111,Q3,114/10/29,-27424.0,201926.0,167485.0,-0.91
1539,巨庭,111,Q3,114/10/29,411036.0,2207729.0,1937386.0,6.28
1539,巨庭,111,Q4,114/10/29,392240.0,2500079.0,2203568.0,6.0
1539,巨庭,111,Q2,114/10/29,297770.0,1558938.0,1381345.0,4.56
1539,巨庭,111,Q1,114/10/29,97796.0,818816.0,732207.0,1.5
1540,喬福,111,Q2,114/10/29,,224774.0,154542.0,0.71
1540,喬福,111,Q4,114/10/29,,473291.0,331952.0,1.27
1540,喬福,111,Q1,114/10/29,,103955.0,72093.0,0.39
1540,喬福,111,Q3,114/10/29,,352542.0,240837.0,1.3
1541,錩泰,111,Q1,114/10/29,173192.0,1586239.0,1365682.0,2.2
1541,錩泰,111,Q4,114/10/29,272059.0,4057447.0,3462976.0,3.45
1541,錩泰,111,Q3,114/10/29,375897.0,3399769.0,2940247.0,4.77
1541,錩泰,111,Q2,114/10/29,278261.0,2604387.0,2245915.0,3.53
1558,伸興,111,Q1,114/10/29,159111.0,1985775.0,1656856.0,2.63
1558,伸興,111,Q4,114/10/29,494472.0,7198245.0,5743805.0,8.08
1558,伸興,111,Q2,114/10/29,363160.0,3911651.0,3234163.0,6.0
1558,伸興,111,Q3,114/10/29,487648.0,5306485.0,4329500.0,8.06
1560,中砂,111,Q2,114/10/29,702444.0,3502982.0,2173913.0,4.92
1560,中砂,111,Q3,114/10/29,1051737.0,5318312.0,3327659.0,7.35
1560,中砂,111,Q4,114/10/29,1247391.0,6907619.0,4379157.0,8.71
1560,中砂,111,Q1,114/10/29,313403.0,1644860.0,1061455.0,2.2
1563,巧新,111,Q2,114/10/29,337843.0,3340232.0,2701459.0,1.73
1563,巧新,111,Q4,114/10/29,582675.0,6401739.0,5189053.0,2.9
1565,精華,111,Q2,114/10/29,538386.0,2571002.0,1815476.0,10.68
1565,精華,111,Q1,114/10/29,296622.0,1345762.0,950982.0,5.88
1565,精華,111,Q4,114/10/29,1019054.0,5003499.0,3529098.0,20.21
1565,精華,111,Q3,114/10/29,840248.0,3857670.0,2727092.0,16.67
1568,倉佑,111,Q1,114/10/29,44903.0,499114.0,404117.0,0.44
1568,倉佑,111,Q4,114/10/29,165390.0,1790943.0,1411005.0,1.62
1568,倉佑,111,Q3,114/10/29,137989.0,1401776.0,1108396.0,1.35
1568,倉佑,111,Q2,114/10/29,90053.0,964424.0,759919.0,0.88
1569,濱川,111,Q1,114/10/29,145882.0,1494804.0,1195808.0,1.21
1569,濱川,111,Q2,114/10/29,286671.0,2843016.0,2270803.0,2.36
1569,濱川,111,Q4,114/10/29,391388.0,5004172.0,4031493.0,3.23
1569,濱川,111,Q3,114/10/29,405546.0,3963280.0,3207951.0,3.34
1570,力肯,111,Q3,114/10/29,87238.0,471381.0,339763.0,1.69
1570,力肯,111,Q1,114/10/29,27952.0,158523.0,115001.0,0.54
1570,力肯,111,Q2,114/10/29,54489.0,324989.0,235201.0,1.06
1570,力肯,111,Q4,114/10/29,108116.0,641014.0,462739.0,2.1
1580,新麥,111,Q1,114/10/29,57526.0,796290.0,515216.0,1.15
1580,新麥,111,Q4,114/10/29,336569.0,3936519.0,2469414.0,6.7
1580,新麥,111,Q2,114/10/29,178641.0,1840929.0,1200744.0,3.56
1580,新麥,111,Q3,114/10/29,275062.0,2903246.0,1856595.0,5.48
1582,信錦,111,Q4,114/10/29,371277.0,9809443.0,8186253.0,3.0
1582,信錦,111,Q3,114/10/29,343308.0,8026301.0,6761215.0,2.77
1582,信錦,111,Q1,114/10/29,30921.0,2765060.0,2398165.0,0.25
1582,信錦,111,Q2,114/10/29,181838.0,5568500.0,4708154.0,1.47
1583,程泰,111,Q3,114/10/29,585347.0,4863711.0,3630483.0,5.3
1583,程泰,111,Q4,114/10/29,708188.0,6385075.0,4702752.0,6.42
1583,程泰,111,Q2,114/10/29,342858.0,2909710.0,2186663.0,3.11
1583,程泰,111,Q1,114/10/29,120766.0,1387114.0,1078322.0,1.09
1584,精剛,111,Q1,114/10/29,,332586.0,282387.0,0.27
1584,精剛,111,Q4,114/10/29,,1771224.0,1519810.0,1.12
1584,精剛,111,Q3,114/10/29,,1183267.0,993885.0,0.9
1584,精剛,111,Q2,114/10/29,,748448.0,628282.0,0.63
1586,和勤,111,Q2,114/10/29,61338.0,1345541.0,1118909.0,0.74
1586,和勤,111,Q4,114/10/29,43134.0,2539681.0,2211042.0,0.53
1586,和勤,111,Q3,114/10/29,58921.0,1952198.0,1673509.0,0.72
1586,和勤,111,Q1,114/10/29,26351.0,724048.0,605464.0,0.32
1587,吉茂,111,Q2,114/10/29,76966.0,1305038.0,1000757.0,1.12
1587,吉茂,111,Q3,114/10/29,121212.0,1964723.0,1507967.0,1.77
1587,吉茂,111,Q4,114/10/29,137605.0,2535296.0,1945906.0,2.01
1587,吉茂,111,Q1,114/10/29,30302.0,602485.0,460096.0,0.44
1589,永冠-KY,111,Q1,114/10/29,-193620.0,1813099.0,1617354.0,-1.75
1589,永冠-KY,111,Q2,114/10/29,-283602.0,4143517.0,3641219.0,-2.56
1589,永冠-KY,111,Q4,114/10/29,-438462.0,9383925.0,8040146.0,-3.96
1589,永冠-KY,111,Q3,114/10/29,-417333.0,6624293.0,5773112.0,-3.77
1590,亞德客-KY,111,Q2,114/10/29,3280027.0,13731348.0,7557225.0,16.4
1590,亞德客-KY,111,Q4,114/10/29,6013131.0,26072874.0,14179871.0,30.07
1590,亞德客-KY,111,Q3,114/10/29,4671193.0,19808521.0,10820108.0,23.36
1590,亞德客-KY,111,Q1,114/10/29,1678310.0,6508962.0,3700895.0,8.39
1591,駿吉-KY,111,Q1,114/10/29,25871.0,178263.0,130239.0,0.8
1591,駿吉-KY,111,Q3,114/10/29,73933.0,563081.0,432176.0,2.16
1591,駿吉-KY,111,Q2,114/10/29,41808.0,381141.0,299276.0,1.28
1591,駿吉-KY,111,Q4,114/10/29,85942.0,681959.0,517125.0,2.51
1593,祺驊,111,Q3,114/10/29,152179.0,521422.0,383969.0,4.29
1593,祺驊,111,Q1,114/10/29,12103.0,170649.0,129753.0,0.34
1593,祺驊,111,Q2,114/10/29,29020.0,293686.0,225275.0,0.82
1593,祺驊,111,Q4,114/10/29,188296.0,874890.0,622171.0,5.24
1595,川寶,111,Q3,114/10/29,233888.0,1418639.0,1062193.0,4.98
1595,川寶,111,Q4,114/10/29,227586.0,1795723.0,1314279.0,4.85
1595,川寶,111,Q1,114/10/29,69982.0,499951.0,374338.0,1.49
1595,川寶,111,Q2,114/10/29,140742.0,1026019.0,773467.0,3.0
1597,直得,111,Q3,114/10/29,253167.0,1266381.0,725289.0,2.85
1597,直得,111,Q1,114/10/29,72864.0,393435.0,232254.0,0.9
1597,直得,111,Q4,114/10/29,346787.0,1635779.0,925855.0,3.91
1597,直得,111,Q2,114/10/29,163528.0,845076.0,483600.0,2.03
1598,岱宇,111,Q3,114/10/29,-28735.0,5026355.0,3677055.0,-0.23
1598,岱宇,111,Q1,114/10/29,-43687.0,2260681.0,1650703.0,-0.34
1598,岱宇,111,Q4,114/10/29,-76129.0,7122411.0,5037256.0,-0.61
1598,岱宇,111,Q2,114/10/29,-105425.0,3639958.0,2697320.0,-0.83
1599,宏佳騰,111,Q2,114/10/29,141614.0,1739936.0,1351313.0,1.94
1599,宏佳騰,111,Q1,114/10/29,74307.0,893942.0,692128.0,1.02
1599,宏佳騰,111,Q4,114/10/29,274863.0,3379807.0,2615824.0,3.76
1599,宏佳騰,111,Q3,114/10/29,231663.0,2644587.0,2049979.0,3.17
1603,華電,111,Q2,114/10/29,101924.0,1491862.0,1308329.0,0.64
1603,華電,111,Q3,114/10/29,271110.0,2456450.0,2103666.0,1.71
1603,華電,111,Q1,114/10/29,44819.0,706643.0,611645.0,0.28
1603,華電,111,Q4,114/10/29,328250.0,3466625.0,3018531.0,2.07
1604,聲寶,111,Q3,114/10/29,592196.0,6970185.0,5813222.0,1.63
1604,聲寶,111,Q2,114/10/29,375470.0,4812548.0,3991644.0,1.03
1604,聲寶,111,Q4,114/10/29,661241.0,8935666.0,7478805.0,1.82
1604,聲寶,111,Q1,114/10/29,181453.0,2398336.0,1984655.0,0.5
1605,華新,111,Q4,114/10/29,19352097.0,180400719.0,163054414.0,5.45
1605,華新,111,Q2,114/10/29,9289788.0,93040785.0,82284853.0,2.71
1605,華新,111,Q1,114/10/29,3834617.0,42557415.0,37064999.0,1.12
1605,華新,111,Q3,114/10/29,18748698.0,136665439.0,122782294.0,5.37
1608,華榮,111,Q4,114/10/29,-36464.0,10749897.0,10220776.0,-0.09
1608,華榮,111,Q2,114/10/29,-222474.0,5534003.0,5159595.0,-0.52
1608,華榮,111,Q3,114/10/29,-210117.0,8321072.0,7952580.0,-0.5
1608,華榮,111,Q1,114/10/29,-87775.0,2774574.0,2546074.0,-0.21
1609,大亞,111,Q4,114/10/29,841475.0,26749017.0,24572112.0,1.24
1609,大亞,111,Q1,114/10/29,231615.0,6700063.0,6050493.0,0.36
1609,大亞,111,Q2,114/10/29,158674.0,13728485.0,12538823.0,0.25
1609,大亞,111,Q3,114/10/29,445448.0,20303250.0,18744870.0,0.66
1611,中電,111,Q1,114/10/29,23571.0,391926.0,278933.0,0.07
1611,中電,111,Q4,114/10/29,77314.0,1570469.0,1133042.0,0.24
1611,中電,111,Q3,114/10/29,62167.0,1178324.0,851910.0,0.19
1611,中電,111,Q2,114/10/29,44779.0,785868.0,558678.0,0.14
1612,宏泰,111,Q1,114/10/29,113399.0,1656512.0,1429213.0,0.36
1612,宏泰,111,Q3,114/10/29,221574.0,4577438.0,4004429.0,0.7
1612,宏泰,111,Q4,114/10/29,353762.0,6385945.0,5618483.0,1.12
1612,宏泰,111,Q2,114/10/29,140699.0,3071327.0,2660975.0,0.45
1614,三洋電,111,Q2,114/10/29,142301.0,3212222.0,2632520.0,0.55
1614,三洋電,111,Q4,114/10/29,291621.0,6143333.0,4976849.0,1.13
1614,三洋電,111,Q3,114/10/29,233406.0,4931006.0,4035652.0,0.9
1614,三洋電,111,Q1,114/10/29,54167.0,1507702.0,1237932.0,0.21
1615,大山,111,Q2,114/10/29,193523.0,2068385.0,1787596.0,1.4
1615,大山,111,Q3,114/10/29,264044.0,3091426.0,2689323.0,1.77
1615,大山,111,Q1,114/10/29,107667.0,1024546.0,894762.0,0.78
1615,大山,111,Q4,114/10/29,431560.0,4432803.0,3782199.0,2.9
1616,億泰,111,Q1,114/10/29,8422.0,858356.0,788553.0,0.04
1616,億泰,111,Q4,114/10/29,18454.0,3717472.0,3422227.0,0.1
1616,億泰,111,Q3,114/10/29,-48449.0,2819572.0,2613275.0,-0.26
1616,億泰,111,Q2,114/10/29,4451.0,1778576.0,1653812.0,0.02
1617,榮星,111,Q1,114/10/29,29479.0,937523.0,851371.0,0.2
1617,榮星,111,Q2,114/10/29,60346.0,1941107.0,1762610.0,0.41
1617,榮星,111,Q3,114/10/29,68358.0,2744315.0,2542338.0,0.45
1617,榮星,111,Q4,114/10/29,50510.0,3581378.0,3329477.0,0.33
1618,合機,111,Q4,114/10/29,248077.0,2864412.0,2542078.0,1.29
1618,合機,111,Q1,114/10/29,65413.0,701581.0,610801.0,0.34
1618,合機,111,Q2,114/10/29,117951.0,1231014.0,1104980.0,0.61
1618,合機,111,Q3,114/10/29,157271.0,2045523.0,1848565.0,0.82
1626,艾美特-KY,111,Q1,114/10/29,435536.0,1929141.0,1677530.0,2.99
1626,艾美特-KY,111,Q3,114/10/29,621333.0,7792480.0,6587012.0,4.27
1626,艾美特-KY,111,Q2,114/10/29,646445.0,5845880.0,4890991.0,4.44
1626,艾美特-KY,111,Q4,114/10/29,473197.0,9220863.0,7777614.0,3.25
1702,南僑,111,Q3,114/10/29,447321.0,14961833.0,10924436.0,1.8
1702,南僑,111,Q1,114/10/29,186700.0,4758074.0,3388982.0,0.75
1702,南僑,111,Q4,114/10/29,559669.0,20478405.0,15133045.0,2.26
1702,南僑,111,Q2,114/10/29,348546.0,9907561.0,7118038.0,1.4
1707,葡萄王,111,Q3,114/10/29,985566.0,7266923.0,1356279.0,6.65
1707,葡萄王,111,Q4,114/10/29,1457112.0,10391231.0,1909186.0,9.84
1707,葡萄王,111,Q1,114/10/29,235730.0,2052580.0,417896.0,1.59
1707,葡萄王,111,Q2,114/10/29,620718.0,4775053.0,855439.0,4.19
1708,東鹼,111,Q2,114/10/29,731609.0,3875031.0,2381427.0,2.94
1708,東鹼,111,Q1,114/10/29,375108.0,1911009.0,1118120.0,1.51
1708,東鹼,111,Q3,114/10/29,1158929.0,6129667.0,3754145.0,4.65
1708,東鹼,111,Q4,114/10/29,1204422.0,8025189.0,5177065.0,4.84
1709,和益,111,Q4,114/10/29,1084639.0,10571226.0,8622732.0,2.27
1709,和益,111,Q3,114/10/29,939954.0,8083775.0,6439509.0,1.97
1709,和益,111,Q2,114/10/29,683936.0,5565513.0,4326105.0,1.43
1709,和益,111,Q1,114/10/29,326435.0,2920035.0,2317464.0,0.68
1710,東聯,111,Q3,114/10/29,-518731.0,16960552.0,16988376.0,-0.59
1710,東聯,111,Q2,114/10/29,-260829.0,12044577.0,11920304.0,-0.3
1710,東聯,111,Q4,114/10/29,38873.0,22081099.0,22136114.0,0.04
1710,東聯,111,Q1,114/10/29,-73165.0,6525184.0,6347220.0,-0.08
1711,永光,111,Q4,114/10/29,374432.0,8891702.0,6896531.0,0.68
